Stranica,Tekst
209,"<p>što ga uvodi aktivni glagol, na primjer: osuditi tkoga na smrt, na veslo, na muke za razbojstvo i za lupeštinu.</p><p>O petoj vrsti aktivnih glagola</p><p>Petoj vrsti aktivnih glagola pripada samo glagol učiti i njegove složenice te glagol pitat, također sa svojim tvorenicama, a oba glagola zahtijevaju dva besprijedložna akuzativa – akuzativ za živo i akuzativ za neživo, na primjer: eto u snu prikaživa se njezijem od njih sveti Benedik ter ih uči sve što potrebno bijaše cijeh sutrašnjega sazidanja – reče Đurđević. Jesu li te učili istine od božje vjere i naredbe od crkve svete?, Treba je da te odučim svaku neurednost i svako zlo djelo; To sam ga već odučio; To me ne pitaj; njega upitaj.</p><p>Neki glagoli ove vrste</p><p>Učiti, -čim, -čio sam djecu uljudne knjige.</p><p>Naučiti, -čim, -čio sam tkoga koji god zanat.</p><p>Poučiti, -čim, -čio sam koju stvar tkoga.</p><p>Proučiti, -čivam, -čio sam štogod tkoga.</p><p>Doučiti, -čim, -čio sam tkoga koji god jezik.</p>"
210,"<p>Odučiti, -čim, -čio sam tkoga grube riječi.</p><p>Pitat ili upitat, -tam, -tao sam štogod tkoga.</p><p>Napomena.</p><p>1. Glagol odučiti koji se javlja u značenju 'učiniti da tko izgubi lošu naviku' češće se rabi s genitivom uz prijedlog od, kao na primjer: odučio sam učenike moje od svakijeh neskladnosti i od zlijeh izgleda.</p><p>2. Glagoli pitat i upitat pripadaju i drugim vrstama te se može reći: pitat štogod, pitat što u tkoga ili za koga.</p><p>O šestoj vrsti aktivnih glagola</p><p>Glagoli iz šeste vrste aktivnih glagola, osim svojega akuzativa-pacijensa, imaju i besprijedložni ablativ i označuju sadržaje 'puniti', 'obdariti', 'ukrasiti', 'uljepšati', 'optužiti', 'spočitati', 'pokriti', 'klevetati', 'odjenuti' i 'nakrcati'. Slijede primjeri: Bistrom vodom i mlakom jedan zlatan sud napuni za umit družbi noge njome; Razborstvom me je Bog još nadario, dobro od zla da razabiram; Porobom i slavnodobitjem Scipijonu nisu rodno mjesto nakitili.</p><p>Neki glagoli ove vrste</p><p>Napuniti, -njujem ili -unjam, -nio sam tkoga bogastvima.</p><p>Nakititi, -tjujem, -tio sam ili uresiti, -šujem, -sio sam nevjestu biserom i krunicom cvjetnom.</p>"
211,"<p>Obdariti, -ivam, -rio sam ili nadijeliti, -ljivam, -lio sam tkoga čijem.</p><p>Obogatiti, -tim, -tio sam slovinski jezik novijem riječima.</p><p>Uzmnožiti, -ažam, -žio sam tkoga bogastvom.</p><p>Obremeniti, -ivam, -nio sam puk carinom.</p><p>Nakrcati, -krcam, -krcao sam brod žitom.</p><p>Rastaviti, -avljam, -vio sam ili ubiliti, -ljivam/-ljujem tkoga srebrom, imanje itd.</p><p>Obući, oblačim, -čio sam ili odijevati, -ijevam, -vao sam tkoga haljinam, grimizom itd.</p><p>Napojiti, -pajam, -ijo sam tkoga drijemkom.</p><p>Politi, -jevam, -evo sam tkoju god stvar vodom.</p><p>Posipati, -ipam/-ipljem, -pao sam ili posuti, -ipljem, -suo sam tkoga žitom i cvijećem ili koju god stvar solim, paprom, vodom.</p><p>Pokriti, -ivam, -krio sam tkoga kojom god stvari.</p><p>Pokropiti, -krapam, -pio sam grobove blagosovjenom vodom.</p><p>Odičiti, -čujem, -čivam, -čio sam tkoga dikami, dostojanstvim, imenom, pristoljem.</p><p>Obaditi, -divam, -dio sam tkoga glavnom krivinom.</p><p>Okriviti, -ljivam, -vio sam tkoga lupeštinom.</p><p>Prikoriti, -karam/-iram, -rio sam tkoga lažim.</p>"
212,"<p>Napomena.</p><p>Ne bi bilo pogrešno ovoj glagolskoj vrsti pripisati i mnoge druge glagole koji, osim svojega akuzativa-pacijensa, imaju i ablativ sredstva ili načina što ga uvodi izrečeni ili neizrečeni (podrazumljivi) prijedlog s, na primjer: tvoriti štogod s hitrinom; trajati danke s veseljom i s radosti; posjeći štogod sjekirom ili nožem; ostrići što nožicam; probosti tkoga kopljem, mačem, sabljom.</p><p>O sedmoj vrsti aktivnih glagola</p><p>Ovoj vrsti pripadaju neki glagoli što traže akuzativ za živo i ablativ koji bih nazvao ablativom povlastice, odnosno gospodara, naredbe, titule itd. Ovako se tvori: ne obećava da ga hoće gospodarom učiniti jednoga samoga grada – reče Della Bella; Sudjeno je ovako, dobitnikom da te vidim – reče Gundulić; Kako ćeš mu ime nadjesti? Nazva(t) ću ga Petrom ili Pavlom, Iz navedenih se primjera vidi kako se imenice gospodarom, dobitnikom, Petrom ne slažu, kako bi to bio slučaj u drugim jezicima, s akuzativima za živo, nego su nalaze u ablativu.</p><p>Neki glagoli ove vrste</p><p>Nazvati, nazivam/nazivljem ili prozvati, -ivljem, -zvao sam tkoga Petrom, Pavlom; zvati111 tkoga ovcom, kunom; zovem Boga ocem mojijem.</p>"
213,"<p>Nareći, narjezam, narekao sam ili kruniti, -nim, -nio sam tkoga kraljem ili tkoju kraljicom.</p><p>Učiniti, -nim, -nio sam tkoga kraljem, misnikom ili posvetiteljom, plemićem ili vlastelinom, pučaninom, vojvodom itd.</p><p>Rediti, -dim, -dio sam tkoga misnikom.</p><p>Glasiti, -sim, -sio sam tkoga dobitnikom.</p><p>Učiniti tkoga udionikom od šta oli u čemu god.</p><p>Uživati, -živam, -vao sam tkoga prijateljom.</p><p>Napomena.</p><p>1. Imenica koja, kako smo vidjeli, stoji u ablativu u dobrih je pisaca kadšto u akuzativu – besprijedložnome ili s prijedlogom sa, na primjer: učiniti, okruniti tkoga kralja ili za kralja.</p><p>2. S pasivnim i uzajamno povratnim glagolima o kojima će još biti riječi, imenice koje označuju povlasticu nalaze se u nominativu ili u ablativu, na primjer: bit će zvan Petar ili Petrom; er se je učinio sin božji – reče stari prevoditelj Svetoga pisma; objetam toj Bogu, tvoj ću se sluga zvat – reče Menčetić; kazat se kraljem ili kralj, junakom ili junak; priobraća se i pritvara pticom, zvijeri, dubom, stinom –reče Gundulić.</p>"
214,"<p>O konstrukcijama s pasivnim glagolima</p><p>Pasivni glagoli traže nominativ i genitiv s prijedlogom od, na primjer: ti si od mene ljubljen; on bi hvaljen. Nominativ, genitiv i prijedlog od mogu biti i prešućeni.</p><p>U ilirskome jeziku pasivni glagol kadšto preuzima značenje bezličnih glagola kad se rabi isključivo u trećemu licu s česticom se, kao na primjer: ljubi se, žive se itd. U tome slučaju također može imati nominativ i genitiv s prijedlogom od, na primjer: od mnozijeh ljudi kripost se hvali, nu od malijeh slijedi se, odnosno: od mnozijeh ljudi kripost je hvaljena, nu od malijeh slijeđena je; provodi se trudan život; koliko su veće pite, vode su veće žudjene.</p><p>Konačno, pasivni glagoli mogu imati bilo koji prijedlog kretanja ili mirovanja na što se već ukazala pozornost kad se govorilo o participima shvaćenima kao pridjevi.</p><p>O konstrukcijama s neutralnim glagolima</p><p>O podjeli i sintaksi općenito</p><p>U ilirskome se jeziku neutralni glagoli dijele na apsolutne i uzajamne. Apsolutni se glagoli dijele prema konjugaciji, odnosno prema nastavcima prvoga lica prezenta kao podskupina jedne od triju konjugacija aktivnih glagola, na primjer: sjati, sjam – slično prvoj (konjugaciji); pristati, pristajem – slično drugoj; hoditi, hodim – slično slično trećoj. To znači da se od aktivnih glagola razlikuju samo po značenju.</p><p>Uzajamni neutralni glagoli što se također konjugiraju prema završetku za prvo lice</p>"
215,"<p>prezenta aktivnih glagola, na primjer: ja se klanjam / klanjam se, kao imam; smijem se / ja se smijem, kao orem; služim se / ja se služim, kao učim; – u svakome glagolskome vremenu i licu imaju uza se česticu se koja se može promatrati i kao skraćeni oblik povratne zamjenice sebe.</p><p>Neutralni glagoli, bilo apsolutni ili uzajamni, imaju nominativ – izrečeni ili neizrečeni, a neki od njih imaju i dva nominativa, na primjer: svud se Bog nahodi; Bog jest početak i svrha od svega.</p><p>Razni su padeži koje traže neutralni glagoli, neki su glagoli stanja, neki glagoli kretanja, na koncu, neki traže određeni prijedlog uz padežni oblik dok ga drugi ne trebaju. Ako se podjela što ćemo je ovdje predložiti ne bude svidjela namrštenim ilirskim aristarsima, ne znači da ona nije logična, jednostavna, potrebna i primjerena.</p><p>O konstrukcijama s imenskim112 glagolom biti</p><p>Glagol biti može se smatrati neutralnim i bezličnim. Sintaksa mu je ekstremno zahtjevna jer je prepuna varijacija pa je zaslužila zaseban odlomak u kojemu će biti opisana prije sintakse ostalih neutralnih glagola. Važno je znati sljedeće:</p><p>1. Može imati jedan jedini nominativ, na primjer: na nebu je slados samo ka je nad slastim inijem kruna – reče Đurđević; no može imati i dva nominativa: Bog je svemoguć; Cicerun bi veliki mudroznanac.</p><p>2. Uz njega može stajati besprijedložni genitiv kad ima različita značenja. Kadšto znači 'biti nečiji' ili 'biti dužnost, zadatak', na primjer: besjednika je sputno razložiti; odnosno: meštra je dobro učiti, a učenika pomnjivo slušati.</p>"
216,"<p>Često može uvoditi genitiv koji je u službi nominativa obaju rodova, na primjer: Nije ikoga ko nije pod zapovijedi; Je li tkoga?; Je li čovjeka mudrijega do tebe; Nije čovjeka koji nije žene koja. U perfektu se, također s genitivom, rabi neutralni particip, na primjer: da nije bilo ljudi, da nije bilo žena, drva, no uvijek s neutralnom riječi u jednini.</p><p>U tome zadnjemu značenju glagol biti zamjenjuje se glagolom imati tvorenim na isti način, tj. bezlično. Tako se može reći: je li kruha?, je li vina?, ili: ima li kruha?, ima li vina?; nije kruha, nije vina, ili: nema kruha, neima vina; nije ništa ili neima ništa; ima njekijeh koji; bilo je / imalo je ondi mudrijeh ljudi i dobrijeh žena. Glagol imat u značenju 'biti' kadšto može uvoditi i nominativ, kao: ima jedan liječnik koji te nemoći lasno ozdravlja. Konačno, glagol imati znači i 'morati', na primjer: imam poći, imam se vraćat.</p><p>3. Može imati jedan genitiv i jedan dativ, na primjer: ovo je meni od časti i od koristi, a tebi od štete i od prijekora.</p><p>4. U sljedećim je slučajevima potrebno da se pasivni particip slaže s dativom za živo, na primjer: meni je drago biti ljubljenu od tebe; bolje je biti progonjenu nego pomilovanu; bolje je biti ubogu s apostolima, nego bogatu s lakomima</p>"
217,"<p>– reče Della Bella. Particip, međutim, može biti i u nominativu pa se može reći: bolje je biti ubog s apostolom nego bogat s lakomima.</p><p>5. Ponekad traži akuzativ za živo, na primjer: tkoga je igrat? Je li mene oli tebe? Njega je, nju je. Takav akuzativ za živo dolazi i s preteritom imperfekta indikativa i s futurom konjuktiva, ali samo u niječnome značenju: kad mene nije bilo, kad tebe, kad njega, kad nas, kad vas, kad njih nije bilo; kad mene ne bude, kad tebe, njega, nas, vas, njih, Petra ne bude. Ne bilo je i ne bude se upotrebljava se, reći ćemo – nepromjenjivo, a taj se način izražavanja pripisuje starijim vremenima kad je u ilirskome jeziku jedno vrijeme služilo za sva druga.</p><p>6. Drugdje smo na to već ukazali, a ovdje ćemo ponoviti da neutralna riječ ovo i to, od odgovarajućih zamjenica, uz glagol biti se upotrebljava i za imenice muškoga i ženskoga roda, kao na primjer: ovo je moj konj, ovo je moja kuća, a ne: ovi je / ova je.</p><p>7. Na koncu, uz glagol biti može stajati bilo koji prijedlog s glagolima mirovanja, kao što će se vidjeti u sljedećim primjerima – s od: ti si od najvećijeh mojijeh dragostika; i ja sam od te misli; s iz: Odkle tako rano? Jeda li si iz grada? Iz grada sam; sa s: Odkle si? S brda sam, s Lopuda; s u: U tkoga si bio? Bio sam u meštra, u šavca. U sljedećim je primjerima vidljivo kako se glagol kadšto može ispustiti: Odkle? Iz grada; U tkoga? U meštra.</p>"
218,"<p>Slijede primjeri s prijedlogom u i dativom: On je u velikoj cijeni; Ti si meni u pameti, u srcu; to ti je u ruci, u tvojoj vlasti. Nadalje, s prijedlogom na i dativom: Bio je na prvom mjestu; pa s prijedlogom na i akuzativom: Bit ćeš mi na pomoć. S prijedlogom za i akuzativom: Ti znaš da sam ja bio za Pompeja; Ne brini se, ja ću za tebe biti u svakijeh zgodah; ti si za svašta ili za ništa. Značenje iz potonjega primjera može se izraziti i s pomoću glagola biti i besprijedložnoga dativa: ti si svačemu ili ničemu. Nadalje, s prijedlogom uz i akuzativom: Ne boj se, ja sam uza te. S prijedlogom s s ablativom: Nijesam s njime veliki prijatelj; budi sveđ sa mnom.</p><p>O prvoj vrsti neutralnih glagola</p><p>Neutralni glagoli prve vrste, bili apsolutni ili uzajamni, bili glagoli kretanja ili mirovanja – imaju jedan ili dva nominativa te genitiv s prijedlozima od, iz, s i u, zavisno od značenja i konteksta, na primjer: na te riječi od leda sam se ja stvorio; izišo je iz kuće; dohodi li s brijega?; u tkoga ćeš poći?.</p><p>Neki glagoli ove vrste s prijedlogom od</p><p>Činiti se, -nim se, -nio sam se ili stvoriti se, stvaram se, -rio sam se od leda, od mramora.</p><p>Uvijati se, uvijam se, uvijao sam se od bolesti.</p><p>Poreći se, porječem se, porekao sam se od koje stvari.</p>"
219,"<p>Uspregnuti, -prežem, uspregnuo sam od pripasti (životinjska značajka); ubiti se od straha – znači isto..</p><p>Staviti se ili stavljati se, -avjam se / -avljam se, -vio sam se od česa godi.</p><p>Uzbjesniti se, -nujem se, -nio sam se ili uzigrati, -igram, -grao sam od radosti; zatrpjeti, -tim, -tio sam od veselja.</p><p>Trnuti ili utrnuti, -trnem, -nuo sam od straha, od bolesti.</p><p>Čeznuti, -nem, -nuo sam od ljubavi, od bolesti, od požude.</p><p>Stresti se ili stresati se, -am se, -ao sam se od straha.</p><p>Odrastjeti, -astam, -ao sam od igre, od bata.</p><p>Grohotati se, -hoćem se, -tao sam se od smijeha.</p><p>Bježati, -žim, -žo sam od tkoga.</p><p>Ukloniti se, uklanjam se, -nio sam se od zla.</p><p>Domisliti se, -šljam se, -lio sam se od koje god stvari.</p><p>Zarumeniti se, -nivam se, -nio sam se od srama.</p><p>Usuditi se, -dim se, -dio sam se ili osloboditi se od straha.</p><p>Oprhnuti, -nujem, -nuo sam od suza, od vjetra.</p><p>Mrjeti, -mrem, -mro sam ili crkati od glada.</p><p>Zaboraviti se, -avljam se, -vio sam se od tkoga.</p><p>Odhoditi, -dim, -dio sam ili odaći; odjeliti se; odalečiti se; nastraniti se; odmaknuti se; odcjepit se od tkoga ili od koje god stvari.</p>"
220,"<p>Napomena.</p><p>1. Iz prikazanih se primjera zaključuje kako prijedlog od kadšto stoji uz glagole kretanja s mjesta, na primjer: bježati od tkoga; a ponekad uz glagole mirovanja sa značenjem poticaja ili razloga, na primjer: mrjeti od glada. Odabere li se takav način, vrlo će jednostavna biti uporaba ovoga prijedloga s mnogim neutralnim glagolima koji ga traže, bilo u jednome ili u drugome spomenutom značenju.</p><p>2. S nekim se glagolima taj prijedlog ponekad ispušta te je dostatan sam genitiv, na primjer: hitat se tkoga god; primiti se grane (kaže se i: primiti se ili hitati se za granu); držati se spasena svjeta; hititi se, hvatiti se mača; odreći se ili odvrči se crkve svete; odreći se darova, vladanja itd.</p><p>3. Sljedeći glagoli mogu biti s prijedlogom od ili bez njega: ohajati se, odbiti se, odostati se, ostaviti se, odbaciti se, odmetnuti se koga god prijateljstva, posla, ili od koga god prijateljstva, od posla itd.</p><p>4. Postoje i neutralni uzajamni glagoli, tj. oni s česticom se, koji su istodobno gotovo aktivni i tad zahtijevaju isključivo besprijedložni genitiv, na primjer: dobaviti se hrane i mira, načekati se tkoga, najesti se mesa, napojiti se vina, nasitit se kruha, nagledat se česa god, navonjati se cvijeća,</p>"
221,"<p>naslušati se laži, naticat se štagodi, prihitit se toga, prihiti(t) ću ti se nosa, glave; bojati se Boga; nauživati se česa godi.</p><p>Neutralni glagoli s prijedlogom iz</p><p>Neutralni glagoli koji zahtijevaju prijedlog iz, koji – drugdje ćemo reći više o tome – uvijek znači 'iznutra', 'iz unutrašnjosti čega', najčešće su glagoli kretanja s mjesta, odnosno izlaska i odlaska, udaljavanja, izviranja, na primjer: Gdje ti je gospar? Ne znam, izišo je iz kuće. Već sam spomenuo da mnogi neutralni glagoli koji nisu glagoli kretanja mogu imati prijedlog iz uz genitiv ako glagol označuje nešto što se događa iznutra ili unutra, na primjer: iz dubine srca moga vapim ili uzdišem.</p><p>Neki neutralni glagoli s prijedlogom iz uz genitiv</p><p>Izlaziti, -zim, -zio sam iz tkoga god mjesta.</p><p>Izaći, izhodim, izišao sam iz grada.</p><p>Dignuti se, dižem se, dignuo sam se iz rodne države.</p><p>Otiti, idem, otišao sam ili poći, idem, pošao sam ili odaći, odhodim, odašao sam ili odhoditi, -dim, -dio sam iz kuće.</p><p>Iziti, izlazim, izišo sam iz svakijeh posala.</p>"
222,"<p>Izvirati, -rem, -rao sam ili teći, tečem, tekao sam ili iztjerati, iztječem, -tekao sam ili izhoditi, -dim, -dio sam; voda, jezer, rijeka izvire ili iztječe ili izhodi iz brda, iz planine, iz vrela.</p><p>Vratiti se ili povratiti se, -vraćam se, -tio sam se iz grada, iz Mletaka, iz Italije.</p><p>Neutralni glagoli s prijedlogom s</p><p>Prijedlog s rabi se s neutralnim glagolima kretanja i mirovanja, no samo onda kad je riječ o čemu izvanjskome ili o čemu što je poviše čega, upravo obratno od značenja uz koja dolazi prijedlog iz, o čemu se upravo govorilo: Ah, nesrećan! Po si s konja; Jesi li večero? Sad sam s trpeze.</p><p>Neki neutralni glagoli s prijedlogom s uz genitiv</p><p>Dohoditi, -dim, -dio sam s brijega.</p><p>Privaliti se, -lim se, -lio sam se s mazge.</p><p>Ukinuti se, -nivam, -nao sam se s duba.</p><p>Zaći, zahodim, -dio sam s puta.</p><p>Ukloniti se, -njam se, -io sam se s puta.</p><p>Neutralni glagoli s prijedlogom u</p><p>Prijedlog u također može stajati uz glagole kretanja i uz glagole mirovanja: u tkoga idete?</p>"
223,"<p>Idem u majke; U tkoga stoji oni djetić? U gospara N. N. A ona djevojka? U dumana.</p><p>Neki neutralni glagoli s prijedlogom u</p><p>Iti, poći, otiti, dohoditi u tkoga, u Petra, u Marije.</p><p>Vraćati se ili povratiti se, -ćam se, -tio sam se u tkoga.</p><p>Objedovati, -dujem, -dovo sam; večerati, -rivam, -rao sam; ručati, -čam, čao sam, užinati, -nam, -nao sam; spati, spo sam u tkoga.</p><p>Uzdati se ili pouzdati se, -dam se, -dao sam se; ufati, -am, ao sam; uvjerovati se, vjerujem se, vjerovao sam se u tkoga god.</p><p>Upoznati se, -nam se, no sam se u tkoga.</p><p>Napomena.</p><p>Važno je reći kako glagoli kretanja nemaju prijedlog u s genitivom ako nije riječ o imenicama za živo pa se, na primjer, ne može reći: idem u Rima, u polja, nego: u Rim, u polje – s akuzativom – što ćemo prikazati u trećoj vrsti neutralnih glagola. Imena crkava, kad se zovu prema imenu svetca kojemu su posvećene. S glagolima kretanja također traže prijedlog u – s genitivom ili s akuzativom koji ima nominativni nastavak, s obzirom da se radi o muškome rodu: idem rijeti ili čut misu u Gospe ili u Gospu; idem u Gospe ili u Gospu od milosrdja, od luga, od vodice; u Svetoga Petra ili u Sveti Petar, Svetoga Vlaha ili u Svete Vlasi,</p>"
