Stranica,Tekst
88,"<p>Mečem, ich lege, stelle; metal; particip prezenta mečuči, i prema Matej, 26 metajuči. U glagolima koji su od njega složeni, valja paziti na naglasak. Tako se kaže namečem, ich werde auflegen oder beladen, no prezent je naméčem ili namétam, ich lege auf oder belade. Od toga nastaje namétal sem, ich belude; nametal sem, ich habe beladen. Tako isto izméčem, ich lade aus; odméčem, ich lade ab.</p><p>Ali poméčem ili pometam, ich kehre, fege, pomètal, pométati; buduće vrijeme pometem, particp pomel, pometen; infinitiv pomesti. Isto tako zméčem, ich kehre aus.</p><p>Obéčem, obètam, ich verspreche; obéčal, obétal; buduće vrijeme, s izmijenjenim naglaskom</p><p>obéčam, obéčal.</p><p>Mìčem se, mìcam se, ich wälze, bewege mich hin und her; buduće vrijeme meknem se; složeni i izvedeni glagoli: omikàvam se, ich entziehe mich, weiche ab; buduće vrijeme: omeknem se, omeknul itd., odmičem, odmeknujem, ich entferne, odmeknem itd.</p><p>Koračem, koracam, ich schreite, koračal, koracal; buduće vrijeme: koračim, koračil itd.</p><p>na dem, tem, đem</p><p>Bodem, ich steche, bol, boden, bosti, bodnem; izvedeni: prébàdam, ich durchbohre,</p>"
89,"<p>nabàdam, ich steche hinein itd. nabàdal, nabol, nabodem, nabodnjen, nabosti itd.</p><p>Predem, ich nähe; prel, preden, presti.</p><p>Nakladem, naklal, naklàđen, naklasti itd.; izvedeni: naklàdam, ich belade, naklàdal, naklal itd.</p><p>Kradem, ich stehle, kral, krađen, krasti; buduće vrijeme: vkradnem, vkral, vkrađen, vkrasti itd.; izvedeni: pokrađujem, ich schnipfe, pokrađuval, pokral itd.</p><p>Pletem, ich flechte; plel, pleten, plesti; izvedeni: zaplétam, zaplétal, zàplel itd.</p><p>Gnjetem, ich stosse hinein, fülle an; gnjel, gnjeten, gnesti; izvedeni: nagnjétam, nagnjetal, nagnjel itd.</p><p>Cvetem, ich blühe, cvel, *cveten, cvesti; izvedeni: odcvetujem, ich blühe ab, odcvetuval, odcvel itd.</p><p>Rastem, ich wachse, rasel, *raščen, rasti; izvedeni: narastujem, ich wachse an oder zu; narastuval, narasel itd.</p><p>Idem, ich gehe, išel, iti; buduće vrijeme: pojdem; imperativ: idi, hodi, pojdi, gehe du; naj ide, gehe er, množina: hodimo, gehen wir; ite, hote, pojte, gehet ihr; naj idu, gehen sie; izvedeni: ishajam, ich gehe aus; ishajal, izišel, ishajati, iziti; budućnost: izidem; imperativ: ishajaj, izidi, gehe aus.</p>"
90,"<p>Također i: othàjam, ich gehe weg; ophàjam, ich gehe herum; rashàjam se, ich schweife ab itd. Ali: dohàjam, ich komme an, ima dohàjal, dohàjati, dojdem, došel, oditi; imperativ: dojdi – dojdimo, dojte itd. Tako i nahàjam, ich finde; prihàjam, ich lange an; prehàjam, ich gehe durch oder über.</p><p>Napomena</p><p>Njih se ne smije pobrkati s izvedenicama i složenicama glagola hodim, ich spaziere, koje su sve pravilne, kao pohodim, ich werde besuchen, pohodil, pohođen, pohoditi od kojega je izvedeno pohađam, ich besuche, pohàđal, pohàđati itd.</p><p>na jem</p><p>Jém, ich esse, jéš, du issest; jé, er isset; množina: jémo, jéste, jedù, wir, ihr, sie essen; particip: jel, jeđen, jesti; imperativ: jeđ ti, naj on je, esse du, er; množina: jeđmo, jeđte, naj jedu, essen wir, ihr, sie; izvedeni i složeni: pojédam, ich esse auf, pojedal; buduće vrijeme: pojem, pojel, pojesti – pojeđen itd. Također i: izjédam, ich esse aus; objédam, ich esse herum itd.</p><p>Bijem, ich schlage, bil bijen ili bit, *bìjam. Bríjem, ich schere, bril, bril, brit, * brivam.</p><p>Čtéjem, štéjem ili čtém, ich lese, čtel, čtejen, štejen ili čten, *čtévam.</p>"
91,"<p>Čujem, ich höre, čul, čujen.</p><p>Gnjijem, ich faule, gnjil, *gnjit, gnjilem.</p><p>Grejem, ich mache warm, grel, gret, *grejam.</p><p>Krijem, ich bedecke, kril, krit, *krivam.</p><p>Obujem, ich werde anlegen, obul, obut, obuvam.</p><p>Pijem, ich trinke, pil, *pit, *pijam.</p><p>Plejem, ich jäte aus, plel, plejen, *plevam.</p><p>Šijem, ich nähe, šil, šit, šivam.</p><p>Srejem, ich begegne, srel.</p><p>Vijem, ich winde, vil, *vit, vijam.</p><p>Vmijem, ich werde waschen, vmil, vmit, omivam.</p><p>Vžijem, ich werde gebrauchen, vžil, vživam.</p><p>Zezujem, ich werde ausziehen, zezul, zezut, zezuvam.</p><p>na ljem, nem</p><p>Gibljem, gibam, ich bewege, gibal, giban i gibljen; buduće vrijeme: genem, genul, genjen i genut.</p><p>Nagibljen, ich rücke hinzu, nagibal; buduće vrijeme: nagnem, nagnul, nagnjen i nagnut itd.</p><p>Ali pogiblem, pogibam, ich laufe Gefahl, od pogibel, Gefahr, daje samo pogibal, pogibati itd.</p>"
92,"<p>Jemljem, jemam, ich nehme; jemal, jemljen i jeman.</p><p>Prijemljem, primljen, ich nehme auf, fasse, empfange; prijemal, primljen; buduće vrijeme: primem, prijel, prijet; prijemši.</p><p>Vzimljem, vzimam, ich nehme, empfange; vzimal; buduće vrijeme: vzemem, vzel, vzet; vzemši.</p><p>Otimljem, otimljem, otimam, ich nehme weg, otimal; buduće vrijeme: otmem, otel, otet.</p><p>Obimljem, obimam, ich ergreife, umfasse; obimal; buduće vrijeme: objem, objel, objet; objemši itd.</p><p>Šaljem, ich schicke. Za njega se osim prezenta rabi i izvedeno pošiljam, pošiljal, pošiljan, pošiljati; buduće vrijeme: pošaljem, pošiljem, poslal, poslan, poslati.</p><p>Meljem, ich mahle; mlel, mlet, mleti.</p><p>Ženjem, ich schneide, ernte; žel, žet, žeti.</p><p>Kunem, ich fluche, klel, klet, kleti.</p><p>Izvedeno: preklinjam, ich verfluche; preklinjal; buduće vrijeme: prekunem; preklel. Također i: zaklinjam, ich beschwöre; proklinjam, ich vermaleide.</p><p>Složeni glagoli od *čnem, ich begiesse, i *pnem, ich hefte, koji se ne upotrebljavaju, daju čnem, čel, čet, četi, činjam;</p>"
93,"<p>pnem, pel, pet, peti, pinjam i pričnem, ich were anfangen, od čega je frekventativno: pričinjam, ich fange an; pričinjal, pričel, pričet, pričinjati, pričeti itd. Isto tako i počinjam, začinjam, ich beginne itd.</p><p>Isto tako raspnem, ich werde kreuzigen, od čega je frekventativni glagol raspinjam, ich kreuzige; raspinjal, raspel, raspet, raspinjati, raspeti itd., kao i pripinjam, ich hefte an; napinjam, ich dehne aus; spinjam, ich spanne.</p><p>na rem</p><p>Berem, ich lese; bral, bran, brati; izvedenica: *biram.</p><p>Cvrem, ich schmelze; cvrel, cvrt, cvreti; izvedenica: *cviram.</p><p>Derem, ich dresche; drl, *drt, dreti; izvedenica: *diram.</p><p>Perem, ich wasche; pral, pran, prati; izvedenica: *piram.</p><p>Žrem, ich schlucke; žrl, *žrt, žreti; izvedenica: žiram.</p><p>Trem, ich reibe, zerbreche; trl, *trt, treti; izvedenica: *tiram.</p><p>Na taj se način tvore i sve složenice od *mrem, *strem, *prem koji se ne rabe i glagoli izvedeni od njihovih složenica, kao:</p><p>Vumrem, vumrl, vumreti, vumiram, ich sterbe; otprem, otprl, otprt, otpreti, otpiram,</p>"
94,"<p>ich eröffne; prestrem, prestrl, prestrt, prestrti, prestiram, ich breite auf itd.</p><p>Morem, možem, ich kann; treće lice množine: moreju, i poseban oblik, mogu; imperativ: mozi, könne du; particip: mogel; infinitiv: moči. Izvedenice na *mašem i *magam, kao pomažem, pomagam, ich helfe; pomagal, pomagati; buduće vrijeme: pomorem, pomogel, pomoči; imperativ: pomozi ili pomagaj, naj pomore, ili pomaga itd. Također i zmažem, ich vermag; premažem, ich übertreffe itd.</p><p>na žem</p><p>Lažem, ich lüge, lagal, lagati; buduće vrijeme: budem lagal, zlažem, zlažem se itd. Particip: zlagal, zlagan, zlažen.</p><p>Dižem, digam, ich erhebe; digal, digati, dignem, digel ili dignul, dignjen ili dignut, diči ili dignuti. Od složenice izvedeni: podigavam, ich erhebe; podigaval, podigel, podignul itd.</p><p>Ležem, ich liege darnieder, legel, leči, legnem, legnul; imperativ: lezi, lege dich nieder; naj leže, lege er sich nieder itd.</p><p>Lèžem, pretposljednje e dugo, ich werfe Junge (wird von Tieren gesagt), lègel, zlègnem, zlègnem, zlègel, zlegnul, zlèžen, zlègnjen, zlègnut, zleči, zlegnuti.</p>"
95,"<p>Sežem, češće se rabe njegove složenice kao dosežem, dosegam, ich berühre; dosegal, dosegnem, dosegel, dosegnul, dosegnjen, dosegnut, doseči, dosegnuti. Isto tako prisežem, prisegam, ich schwöre itd.</p><p>Stižem: složenice dostižem, ich erreiche, dostigel, dostižen, dostignem, dostignul, dostignjen, dostignut, dostiči, dostignuti. Također i zastižem, ich erreiche; prestižem itd.</p><p>Vržem, ich setze, stelle, vrgel, vrgnem, vrči; imperativ: vrzi ti, naj on vrže itd. Izvedenice od složenih glagola: odvrgujem, odvrgavam, ich werfe hinweg, entferne; odvrgnem, odvržen, odvrgnjen. Isto tako i zvržem, ich werfe aus; privržem, ich werfe zu; zavržem, ich werfe weg.</p><p>Strižem, ich schere ab; strigel, striči, strižen.</p><p>Prežem, ich spanne ein, od čega priprežujem, priprezam, ich spanne zusammen; priprežem, priprezal, pripregel, pripreči, priprežen, pripreznan. Tako i naprežem, odprežem itd.</p><p>*Težem, ich ziehe; od toga potežem, potezam, ich ziehe, potezal, potezati, potezan; buduće vrijeme: potegnem, potegel, potegnut, potegnjen itd. Isto tako rastežem, ich ziehe voneinander; natežem, ich verziehe, schiebe auf itd.</p>"
96,"<p>na vem</p><p>*Vem; buduće vrijeme, povem, ich werde sagen; množina: povemo, poveste, poveju i povedu; imperativ: poveđ ti, naj on pove; množina: poveđmo, poveđte, naj povedu.</p><p>Frekventativno povedam, ich erzähle; preterit: povédal; perfekt: póvedal, samo s izmijenjenim naglaskom; infinitiv: povédati, erzählen; povedati, sagen; trpno: povedan, poveđen.</p><p>Isto tako pripovedam, ich erzähle; spovedam, ich bekenne, gestehe; prepovedam, ich untersage, verbiete; zapovedam, ich befehle; odpovedam, ich berichte, entsage.</p><p>Ali izvedam, zesvedam, ich erforsche, bemühe mich zu erfahren; u preteritu: izvédal; perfekt: zezvedel; buduće vrijeme: zezvém; infinitiv: izvedati, zezvedati, zezvedeti; imperativ: izvedaj, zezvedaj, zezveđ.</p><p>Zovem, ich rufe; zval, zvan, zvati. Frekventativno pozavam, ich rufe, lade ein; pozaval, pozavan; buduće vrijeme: pozovem, pozval, pozvan itd. Isto tako i dozavam, ich rufe herbei; ozavam, ich rufe an; odzavam, ich rufe ab itd.</p><p>na am</p><p>Dam, ich werde geben; množina: damo, daste, dadu, wier werden geben itd. Dal, dan, dati.</p>"
97,"<p>Iterativno: dajem, ich gebe, daval, davan, davati. Od toga: prodajem, ich verkaufe, prodaval, prodavan, prodavati; buduće vrijeme: prodam, prodal, prodan, prodati; pridajem, ich gebe dazu; izdajem, ich gebe heraus.</p><p>Padam, ich falle; padal, padati; buduće vrijeme: padnem; pal, pasti. Od toga ispadam, ich falle herab, ispadal, ispadan, ispadati; ispadnem, ispal, ispasti; dopadam se, ich gefalle itd.</p><p>Devam, ich setze, lege; deval; buduće vrijeme: denem, del, det, deti.</p><p>Od toga dolazi odevam, ich bedecke, hülle zu; odeval; buduće vrijeme: odenem; odel, odet, odeven; dakle nadevam, ich überlade, stopfe an; razdevam, ich enthülle; zadevam se, ich stosse an, auf einen Gegenstande itd.</p><p>Dospevam, ich erreiche zeitig; dospeval itd. Buduće vrijeme: dospem, dospe, dospeti itd.</p><p>na im</p><p>Sedim, ich sitze; sedel, sedeti; ali sedam, ich sitze nieder; imperatv: sedal; perfekt: sel; buduće vrijeme: sedem, ich werde niedersitzen; infinitiv: sesti, niedersitzen. Od toga frekventativni opsedam, ich belagere; opsedal; buduće vrijeme: opsednem, opsel, opsesti. Isto tako i zasedam, ich stelle nach itd.</p>"
98,"<p>Gledim, gledam, ich sehe an; gledal, gledel itd. Imperativ: gledaj, glej, gledi, siehe an itd.</p><p>Bežim, ich fliehe; bežal; buduće vrijeme: begnem; iterativno: pobegujem, ich fliehe davon; pobeguval; buduće vrijeme: pobegnem, pobegel, pobegnul, pobeči, pobegnuti.</p><p>Stojim, ich stehe; stal, stati. Izvedeno: stajem, ich stehe still; stajal; buduće vrijeme: stanem, stal, stati; složenice: opstati; postajem, ich verharre, bestehe; opstajal; buduće vrijeme: opstanem i opstojim, opstal, opstati; postajem, ich bleibe stehen, postanem, postal; zestajem se, ich begegbe, zestanem se, zestal, zestati itd.</p><p>Gonim, ich treibe; gonil, gnal, *ganjam, od čega odganjam, ich treibe ab, davon; odganjal; buduće vrijeme: odgonim, odegnem; participi: odgonil, odgnal, odegnan. Tako i izganjam, ich treibe hinaus, izgonim, izegnem itd.; doganjam, ich treibe zu herbei; preganjam, ich verfolge itd.</p>"
99,"<p>Četvrti dio</p><p>O nepromjenjivim vrstama riječi</p><p>Prvo poglavlje</p><p>O prijedlogu</p><p>Prvo pravilo</p><p>Prijedlozi koji iziskuju genitiv jesu:</p><p>*blizu, nahe; bliže, näher</p><p>*dalko, daleko, weit</p><p>do, zu, bis zu, bis hin</p><p>iz, aus, von</p><p>*isker, neben, daneben, nächst</p><p>mesto, na mesto, anstatt</p><p>mimo, nebst</p><p>ober, oberh, ober, über</p><p>od, von, aus</p><p>*okolu, okolo, herum</p><p>*oposred, posred, in mitte</p><p>*poleg, an, nahe bei</p><p>prek, über</p><p>prez, ohne</p><p>radi, zarad, zaradi, wegen</p><p>raz, ausser, ausgenommen</p><p>* sredi, in mitte</p>"
100,"<p>*tik, tikcè, neben, nächst</p><p>vrhu, zvrhu, über</p><p>zbog, Ursache dessen</p><p>zmed, aus, zwischen</p><p>*zdola, odozdola, unter, darunter</p><p>*zpoda, odspoda, unter, darunter</p><p>*zgora, odzgor, odzgora, darüber, von oben</p><p>*zaja, odzaja, hinter, von hinten</p><p>*zada, odzada, von hinter, von hinten</p><p>*zvan, zvana, ausser, von aussen</p><p>*zvun, zvuna, ausser</p><p>tja, do, bis</p><p>kod, bei</p><p>1. napomena</p><p>Pri uporabi prijedloga iz, aus ili von, često se izostavlja i te se rabi samo z, kao z ove strani, von dieser Seite, umjesto iz ove strani; ze vsega srca, von ganzen Herzen; zgora, darüber; z poda itd.</p><p>2. napomena</p><p>Prijedlozi označeni zvjezdicom ponekad se rabe bez dodane imenice u određenom padežu i tada postaju prilozi, kao: dalko sem bil, ich bin lang abwesend gewesen.</p><p>3. napomena</p><p>Ti prijedlozi, kada stoje uz imenicu u množini, osobito</p>"
101,"<p>kada se ona mijenja prema prvoj promjeni, iziskuju, tamo gdje postoji, prvi završetak drugoga padeža kao: od pet do kolen, von Fersen bis zu den Knien, a ne od petah do kolenah.</p><p>Treći padež iziskuju sljedeći prijedlozi:</p><p>k, zu, gegen</p><p>proti, naprot, naproti</p><p>entgegen, wider, dawider</p><p>suprot, suproti</p><p>Četvrti padež iziskuju:</p><p>čez, durch, über</p><p>Šesti padež</p><p>ž, mit, ž Njimi, mit Ihnen; z mit, z tobum, mit dir</p><p>Napomena</p><p>S, mit, rabi se samo uz njega, njegov, njejn, ostalim se imenicama dodaje z.</p><p>Drugo pravilo</p><p>Sljedećih deset prijedloga iziskuje više padeža: pri, za, na, vu, ob, po, med, nad, pod, pred.</p><p>I. Pri, bei</p><p>Pri, bei, uz imenicu u jednini traži treći padež,</p>"
102,"<p>no u množini drugi padež, kao: Bogu i pri ljudeh Luka 2, bei Gott und den Menschen.</p><p>II. Za, für, wegen, von, nach</p><p>Za, für, zu, wegen, von, traži četvrti padež, kao: moli za nju, betet für sie; za boj se pripravlja, er bereitet sich zum Krieg; za Boga te prosim, ich bitte dich wegen Gott oder um Gottes willen; ne znam za tvoje novce nikaj, ich weiss nichts von deinen Geldern.</p><p>Za, nach, hinter, traži šesti padež: kriči za nami, er schreiet nach oder hinter uns.</p><p>III. Na, zu, über; vu, in</p><p>Na, zu, über; vu, in, traže četvrti padež kada se može pitati: kam, wohin, na kaj, zu was, vu kaj, in was. Primjerice: povežite vu snope na požganje, Matej 13, bindet in Bündlein zusammen zum Verbrennen.</p><p>Na, zu, über; vu, in, kada je pitanje gde, wo, traže treći padež jednine i drugi padež množine. Primjerice: budu znamenja na Suncu i Mesecu i zvezdah, Luka 21, es werden Zeichen sein an der Sonne und Mond und den Sternen; krstim vu vodi, Ivan 1, ich taufe im Wasser; vu hižah kraljevskeh stoje, Matej 11, sie sind in den Häusern der Könige.</p>"
103,"<p>IV. Ob, um, herum; de, von</p><p>Ob, um, herum, s imenicama u jednini traži treći padež, a ob, um, također u jednini traži šesti padež. Primjerice: ob tretiji vuri, um die dritte Stunde; ob ljuckem stroškom, von fremdem Aufwand.</p><p>Ob, i kada znači um i kada znači von, u množini traži drugi padež. Primjerice: ob treh vurah, gegen dreien Uhren; ob ljuckeh stroškeh, von fremden Ausgaben.</p><p>V. Po, durch, nach, für, um</p><p>Po, durch, nach, traži treći padež kada je imenica u jednini. Primjerice: po proroku, durch den Propheten; po gorestavanju, nach der Auferstehung.</p><p>Po, durch, nach, traži drugi padež kada je imenica u množini. Primjerice: govoril je po prilikah, er redete durch Gleichnisse; po treh dnevih, nach dreien Tägen.</p><p>Po, für, um Ursache, kada odgovara na pitanje kam, wohin?, zakaj, aus was Ursach?, traži četvrti padež. Primjerice: idi po vodu, gehe um .</p>"
104,"<p>VI. Med, zwischen; nad, über; pod, unter; pred, vor</p><p>Med, zwischen, nad, über, pod, unter, pred, vor, iziskuju četvrti padež kada je pitanje kam, wohin, kaj, was. Primjerice: izišla je reč med brate, es ist die Rede zwischen den Brüdern ausgegangen; navalil je nad nje, er ist über sie hergefallen; da bi došel pod krov moj Matej 8, dass du unter mein Dach eingehest; pred sudce i kralje budete peljani Matej 10, ihr werdet vor die Vorsteher und Könige geführet werden.</p><p>Med, zwischen, nad, über, pod, unter, pred, vor, iziskuju šesti padež kada je pitanje gde, wo. Primjerice: med vami je stal koj je vučinjen pred menum, Ivan 1, er ist in mitte zwischen euch gestanden, der vo mir gemachet worden; splakal se je nad njim, Luka 19, er hat über sie geweinet; imajuči pod menum junake, Matej 8, Soldaten unter mir habend.</p><p>1. napomena</p><p>Kada prijedlozi koji traže četvrti padež stoje uz imenicu u jednini koja pripada drugoj promjeni i znači neživu stvar, tada se mora upotrijebiti onaj četvrti padež koji je jednak prvome. Primjerice: čez breg, über den Hügel; vu varaš, in die Stadt; na pijac,</p>"
105,"<p>auf den Plaz; pod krov, unter das Dach itd.</p><p>2. napomena</p><p>Isto se tako uz prijedloge pri, na, vu, ob, po u množini moraju rabiti nastavci drugoga padeža ah, eh, ih. Primjerice: pri hižah, bei den Häusern; na bregeh, auf den Bergen; vu žakljeh, in den Säcken; ob dnevnih, um die Täge; po kolenah, über die Knie itd.</p><p>3. napomena</p><p>Neki od tih prijedloga često se rabe uz osnovne glagole i uz izvedene glagole, a to su: do, iz, na, ob, od, pod, po, pre, pred, pri, raz, vu, za. Primjer je *našam koji je glagol izveden od glagola nosim, ich trage. Jer kaže se: donašam, ich trage zu; iznašam, ich trage aus, hinaus; obnašam, ich trage herum; odnašam, ich trage hinweg; podnašam, ich ertrage, übertrage; ponašam, ich trage um, herum; prenašam, ich trage über, hinüber; raznašam, ich vertrage, trage von einander; znašam, ich verschiebe itd.</p>"
